file name, mutants, tests, cores, total time, original time, mutants time, mutation score, TS size, lines, algorithm, optimizations
genPassword, m49, t100, w2, 7143, 316, 5294, 0.836735, 398, 63, a5, 011010
genPassword, m49, t100, w2, 9215, 313, 5514, 1.078947, 398, 63, a3, 011100
genPassword, m49, t100, w8, 2204, 262, 926, 0.836735, 398, 63, a5, 010011
genPassword, m49, t100, w2, 7558, 319, 5697, 0.836735, 398, 63, a4, 110010
genPassword, m49, t100, w8, 3859, 38, 719, 0.789474, 398, 63, a5, 101100
genPassword, m49, t100, w2, 9128, 313, 5551, 1.078947, 398, 63, a2, 110101
genPassword, m49, t100, w8, 3850, 39, 864, 0.836735, 398, 63, a4, 101000
genPassword, m49, t100, w4, 3384, 294, 2050, 0.836735, 398, 63, a5, 001011
genPassword, m49, t100, w4, 3557, 99, 2286, 1.078947, 398, 63, a4, 111111
genPassword, m49, t100, w4, 5271, 102, 2034, 1.078947, 398, 63, a3, 110101
genPassword, m49, t100, w8, 2018, 39, 950, 0.836735, 398, 63, a3, 100010
genPassword, m49, t100, w2, 7698, 313, 5531, 1.078947, 398, 63, a3, 100110
genPassword, m49, t100, w4, 5475, 98, 2045, 1.078947, 398, 63, a3, 111100
genPassword, m49, t100, w8, 2327, 293, 969, 0.836735, 398, 63, a5, 001010
genPassword, m49, t100, w2, 7415, 317, 5548, 0.836735, 398, 63, a4, 111011
genPassword, m49, t100, w8, 2308, 286, 741, 0.789474, 398, 63, a5, 001110
genPassword, m49, t100, w4, 3235, 292, 1928, 0.836735, 398, 63, a5, 010010
genPassword, m49, t100, w8, 4191, 271, 954, 0.836735, 398, 63, a3, 011000
genPassword, m49, t100, w2, 7449, 323, 5600, 0.836735, 398, 63, a3, 111010
genPassword, m49, t100, w2, 7424, 308, 5406, 1.078947, 398, 63, a4, 011111
genPassword, m49, t100, w4, 5112, 96, 1685, 0.789474, 398, 63, a5, 111100
genPassword, m49, t100, w2, 8095, 315, 4523, 0.789474, 398, 63, a5, 000101
genPassword, m49, t100, w4, 5006, 101, 1856, 0.836735, 398, 63, a4, 111001
genPassword, m49, t100, w8, 2083, 43, 942, 1.078947, 398, 63, a3, 100111
genPassword, m49, t100, w2, 7392, 317, 5495, 0.836735, 398, 63, a3, 000011
genPassword, m49, t100, w2, 7368, 312, 5517, 0.836735, 398, 63, a2, 000010
genPassword, m49, t100, w2, 7410, 316, 5548, 0.836735, 398, 63, a2, 101010
genPassword, m49, t100, w4, 3198, 102, 2043, 0.836735, 398, 63, a5, 111011
genPassword, m49, t100, w4, 3191, 99, 2059, 0.836735, 398, 63, a3, 110010
genPassword, m49, t100, w4, 3399, 293, 2033, 0.836735, 398, 63, a2, 001011
genPassword, m49, t100, w2, 7404, 318, 5522, 0.836735, 398, 63, a5, 001010
genPassword, m49, t100, w2, 7353, 317, 5518, 0.836735, 398, 63, a2, 100010
genPassword, m49, t100, w8, 3998, 267, 736, 0.789474, 398, 63, a5, 011101
genPassword, m49, t100, w2, 7353, 321, 5467, 0.836735, 398, 63, a4, 110011
genPassword, m49, t100, w2, 7710, 315, 5533, 1.078947, 398, 63, a2, 111110
genPassword, m49, t100, w8, 2319, 294, 1001, 0.836735, 398, 63, a2, 000011
genPassword, m49, t100, w8, 2336, 278, 946, 1.051282, 398, 63, a3, 000111
genPassword, m49, t100, w8, 2029, 40, 955, 0.836735, 398, 63, a2, 110011
genPassword, m49, t100, w4, 5476, 97, 2268, 1.078947, 398, 63, a4, 101101
genPassword, m49, t100, w8, 3844, 40, 918, 0.836735, 398, 63, a2, 100001
genPassword, m49, t100, w4, 4866, 96, 3741, 0.836735, 398, 63, a4, 110010
genPassword, m49, t100, w2, 7716, 307, 5569, 1.078947, 398, 63, a4, 100110
genPassword, m49, t100, w2, 9184, 311, 5534, 1.078947, 398, 63, a2, 011100
genPassword, m49, t100, w8, 2045, 40, 966, 0.836735, 398, 63, a2, 101010
genPassword, m49, t100, w2, 7782, 316, 5564, 1.078947, 398, 63, a2, 100110
genPassword, m49, t100, w8, 1991, 39, 921, 0.836735, 398, 63, a2, 100011
genPassword, m49, t100, w4, 5193, 101, 2020, 1.078947, 398, 63, a2, 100101
genPassword, m49, t100, w2, 7360, 317, 5513, 0.836735, 398, 63, a2, 010010
genPassword, m49, t100, w8, 2103, 40, 953, 1.078947, 398, 63, a3, 101111
genPassword, m49, t100, w4, 5311, 296, 2018, 0.836735, 398, 63, a2, 011001
genPassword, m49, t100, w8, 4168, 40, 952, 1.078947, 398, 63, a2, 111100
genPassword, m49, t100, w2, 9121, 325, 5406, 1.078947, 398, 63, a4, 111100
genPassword, m49, t100, w8, 2220, 284, 907, 0.836735, 398, 63, a2, 010011
genPassword, m49, t100, w4, 3125, 308, 1683, 0.789474, 398, 63, a5, 001111
genPassword, m49, t100, w2, 9155, 311, 5531, 1.078947, 398, 63, a3, 001100
genPassword, m49, t100, w2, 7499, 317, 5575, 0.836735, 398, 63, a2, 100011
genPassword, m49, t100, w4, 5637, 299, 2046, 1.078947, 398, 63, a2, 011100
genPassword, m49, t100, w2, 7442, 314, 5565, 0.836735, 398, 63, a3, 101011
genPassword, m49, t100, w8, 1938, 39, 796, 0.794872, 398, 63, a5, 111111
genPassword, m49, t100, w8, 5313, 278, 4001, 0.836735, 398, 63, a4, 010011
genPassword, m49, t100, w2, 7587, 319, 5533, 1.078947, 398, 63, a2, 111111
genPassword, m49, t100, w8, 2296, 274, 943, 1.078947, 398, 63, a2, 011111
genPassword, m49, t100, w8, 4531, 40, 1508, 1.078947, 398, 63, a4, 111101
genPassword, m49, t100, w4, 3664, 98, 2287, 1.078947, 398, 63, a4, 111110
genPassword, m49, t100, w8, 5046, 287, 1557, 1.078947, 398, 63, a4, 011100
genPassword, m49, t100, w4, 3363, 296, 2036, 0.836735, 398, 63, a2, 000010
genPassword, m49, t100, w4, 6941, 100, 3796, 0.836735, 398, 63, a4, 110001
genPassword, m49, t100, w4, 3266, 98, 2096, 0.836735, 398, 63, a2, 111010
genPassword, m49, t100, w2, 9150, 319, 5543, 1.078947, 398, 63, a3, 001101
genPassword, m49, t100, w2, 9108, 317, 5533, 1.078947, 398, 63, a3, 111101
genPassword, m49, t100, w8, 7249, 42, 4030, 1.078947, 398, 63, a4, 100100
genPassword, m49, t100, w2, 7363, 313, 5524, 0.836735, 398, 63, a3, 001010
genPassword, m49, t100, w2, 7382, 328, 5503, 0.836735, 398, 63, a5, 110011
genPassword, m49, t100, w2, 9170, 318, 5499, 1.078947, 398, 63, a4, 110100
genPassword, m49, t100, w8, 7091, 40, 4034, 1.078947, 398, 63, a4, 110101
genPassword, m49, t100, w8, 3989, 40, 950, 1.078947, 398, 63, a2, 110101
genPassword, m49, t100, w4, 5266, 95, 3824, 1.078947, 398, 63, a4, 100110
genPassword, m49, t100, w2, 9193, 316, 5651, 1.078947, 398, 63, a4, 010101
genPassword, m49, t100, w2, 7441, 309, 5592, 0.836735, 398, 63, a4, 000011
genPassword, m49, t100, w2, 8831, 313, 5525, 0.836735, 398, 63, a2, 011000
genPassword, m49, t100, w4, 5071, 98, 1951, 0.836735, 398, 63, a5, 110000
genPassword, m49, t100, w2, 7413, 319, 5548, 0.836735, 398, 63, a3, 110010
genPassword, m49, t100, w4, 3222, 99, 2059, 0.836735, 398, 63, a3, 101011
genPassword, m49, t100, w4, 5143, 101, 3758, 1.078947, 398, 63, a4, 110110
genPassword, m49, t100, w8, 4943, 38, 1758, 1.078947, 398, 63, a4, 101100
genPassword, m49, t100, w2, 7450, 309, 5580, 0.836735, 398, 63, a4, 001011
genPassword, m49, t100, w8, 4273, 282, 950, 1.078947, 398, 63, a2, 001101
genPassword, m49, t100, w4, 3169, 97, 1697, 0.789474, 398, 63, a5, 100110
genPassword, m49, t100, w8, 3984, 38, 941, 0.836735, 398, 63, a2, 111001
genPassword, m49, t100, w4, 5382, 290, 2058, 0.836735, 398, 63, a5, 001000
genPassword, m49, t100, w8, 2319, 290, 973, 0.836735, 398, 63, a2, 001011
genPassword, m49, t100, w4, 5397, 297, 2056, 0.836735, 398, 63, a5, 000000
genPassword, m49, t100, w4, 3209, 288, 1894, 0.836735, 398, 63, a4, 001010
genPassword, m49, t100, w2, 6563, 313, 4397, 0.789474, 398, 63, a5, 010110
genPassword, m49, t100, w4, 3460, 284, 2039, 1.078947, 398, 63, a3, 001111
genPassword, m49, t100, w4, 5166, 98, 3941, 1.078947, 398, 63, a4, 110111
genPassword, m49, t100, w4, 5083, 100, 1873, 0.836735, 398, 63, a4, 101000
genPassword, m49, t100, w2, 7549, 313, 5393, 1.078947, 398, 63, a4, 011110
genPassword, m49, t100, w4, 3672, 291, 1990, 1.078947, 398, 63, a2, 000110
genPassword, m49, t100, w4, 3239, 94, 2046, 0.836735, 398, 63, a2, 111011
genPassword, m49, t100, w4, 5353, 297, 2001, 1.078947, 398, 63, a3, 000101
genPassword, m49, t100, w8, 2316, 280, 975, 0.836735, 398, 63, a2, 000010
genPassword, m49, t100, w2, 8994, 313, 5614, 0.836735, 398, 63, a5, 000001
genPassword, m49, t100, w4, 3225, 303, 1849, 0.836735, 398, 63, a4, 011011
genPassword, m49, t100, w4, 5278, 102, 2050, 1.078947, 398, 63, a2, 101101
genPassword, m49, t100, w8, 3850, 38, 881, 0.836735, 398, 63, a4, 101001
genPassword, m49, t100, w2, 7423, 321, 5512, 0.836735, 398, 63, a4, 001010
genPassword, m49, t100, w4, 3483, 94, 2014, 1.078947, 398, 63, a3, 110110
genPassword, m49, t100, w4, 3954, 310, 2288, 1.078947, 398, 63, a4, 001110
genPassword, m49, t100, w2, 7538, 326, 5659, 0.836735, 398, 63, a5, 111011
genPassword, m49, t100, w4, 5429, 312, 2091, 0.836735, 398, 63, a5, 010000
genPassword, m49, t100, w8, 5060, 267, 1808, 1.078947, 398, 63, a4, 011101
genPassword, m49, t100, w2, 8977, 314, 5609, 0.836735, 398, 63, a4, 000001
genPassword, m49, t100, w8, 4136, 283, 869, 0.836735, 398, 63, a4, 011000
genPassword, m49, t100, w8, 2071, 40, 935, 1.078947, 398, 63, a2, 100111
genPassword, m49, t100, w8, 4182, 267, 936, 0.836735, 398, 63, a3, 000000
genPassword, m49, t100, w2, 7416, 313, 5545, 0.836735, 398, 63, a3, 101010
genPassword, m49, t100, w8, 4192, 288, 938, 0.836735, 398, 63, a5, 010000
genPassword, m49, t100, w8, 4135, 40, 955, 1.078947, 398, 63, a2, 101100
genPassword, m49, t100, w8, 4155, 261, 937, 0.836735, 398, 63, a3, 000001
genPassword, m49, t100, w8, 4084, 256, 949, 0.836735, 398, 63, a2, 010000
genPassword, m49, t100, w4, 3003, 103, 1864, 0.836735, 398, 63, a4, 101011
genPassword, m49, t100, w8, 7209, 285, 4023, 0.836735, 398, 63, a4, 010001
genPassword, m49, t100, w2, 8762, 317, 5329, 0.836735, 398, 63, a4, 010000
genPassword, m49, t100, w4, 5057, 99, 3818, 1.078947, 398, 63, a4, 100111
genPassword, m49, t100, w8, 7007, 39, 4018, 0.836735, 398, 63, a4, 100000
genPassword, m49, t100, w8, 2236, 268, 914, 0.836735, 398, 63, a3, 000010
genPassword, m49, t100, w8, 3912, 39, 936, 0.836735, 398, 63, a3, 111000
genPassword, m49, t100, w4, 3250, 99, 2066, 0.836735, 398, 63, a5, 101010
genPassword, m49, t100, w2, 8920, 319, 5515, 0.836735, 398, 63, a3, 111000
genPassword, m49, t100, w2, 7466, 310, 5588, 0.836735, 398, 63, a4, 000010
genPassword, m49, t100, w2, 7431, 320, 5562, 0.836735, 398, 63, a2, 110011
genPassword, m49, t100, w8, 2319, 289, 962, 0.836735, 398, 63, a5, 000011
genPassword, m49, t100, w2, 8898, 319, 5499, 0.836735, 398, 63, a5, 010000
genPassword, m49, t100, w8, 1938, 44, 801, 0.789474, 398, 63, a5, 101111
genPassword, m49, t100, w4, 5093, 285, 3791, 0.836735, 398, 63, a4, 010010
genPassword, m49, t100, w4, 5139, 98, 2023, 0.836735, 398, 63, a2, 101001
genPassword, m49, t100, w8, 4139, 39, 940, 1.078947, 398, 63, a3, 111100
genPassword, m49, t100, w8, 2294, 309, 952, 0.836735, 398, 63, a2, 011011
genPassword, m49, t100, w4, 5251, 308, 1883, 0.836735, 398, 63, a4, 001000
genPassword, m49, t100, w8, 2209, 41, 931, 1.078947, 398, 63, a3, 111110
genPassword, m49, t100, w2, 7426, 327, 5561, 0.836735, 398, 63, a5, 001011
genPassword, m49, t100, w4, 3291, 94, 2052, 1.078947, 398, 63, a3, 110111
genPassword, m49, t100, w4, 5307, 287, 2049, 0.836735, 398, 63, a3, 011000
genPassword, m49, t100, w8, 7058, 38, 4028, 0.836735, 398, 63, a4, 110000
genPassword, m49, t100, w2, 8961, 314, 5511, 1.078947, 398, 63, a3, 011101
genPassword, m49, t100, w8, 2511, 284, 946, 1.078947, 398, 63, a3, 001110
genPassword, m49, t100, w8, 2287, 247, 960, 1.051282, 398, 63, a3, 010111
genPassword, m49, t100, w8, 2064, 38, 989, 0.836735, 398, 63, a2, 110010
genPassword, m49, t100, w2, 7503, 313, 5508, 1.078947, 398, 63, a2, 010111
genPassword, m49, t100, w8, 5324, 271, 3979, 1.078947, 398, 63, a4, 010111
genPassword, m49, t100, w8, 2275, 293, 944, 0.836735, 398, 63, a2, 001010
genPassword, m49, t100, w8, 2457, 273, 939, 1.078947, 398, 63, a2, 011110
genPassword, m49, t100, w4, 5412, 295, 2031, 1.078947, 398, 63, a2, 010101
genPassword, m49, t100, w2, 7660, 313, 5589, 1.078947, 398, 63, a4, 100111
genPassword, m49, t100, w2, 9084, 319, 5568, 1.078947, 398, 63, a3, 110101
genPassword, m49, t100, w2, 8921, 316, 5518, 0.836735, 398, 63, a3, 001001
genPassword, m49, t100, w4, 5442, 297, 2024, 1.078947, 398, 63, a3, 010101
genPassword, m49, t100, w2, 8168, 321, 4536, 0.789474, 398, 63, a5, 110100
genPassword, m49, t100, w8, 3951, 39, 965, 0.836735, 398, 63, a3, 100001
genPassword, m49, t100, w8, 6968, 40, 4027, 0.836735, 398, 63, a4, 110001
genPassword, m49, t100, w2, 9262, 322, 5539, 1.078947, 398, 63, a3, 101100
genPassword, m49, t100, w4, 5289, 298, 1683, 0.789474, 398, 63, a5, 000100
genPassword, m49, t100, w4, 3730, 315, 2039, 1.078947, 398, 63, a3, 011110
genPassword, m49, t100, w4, 3344, 283, 2045, 0.836735, 398, 63, a2, 010011
genPassword, m49, t100, w4, 5118, 98, 1678, 0.789474, 398, 63, a5, 110100
genPassword, m49, t100, w2, 9147, 321, 5532, 1.078947, 398, 63, a2, 101100
genPassword, m49, t100, w4, 3363, 288, 2014, 0.836735, 398, 63, a2, 000011
genPassword, m49, t100, w4, 3231, 287, 1632, 0.789474, 398, 63, a5, 011110
genPassword, m49, t100, w4, 6898, 96, 3777, 0.836735, 398, 63, a4, 100001
genPassword, m49, t100, w8, 4000, 40, 1010, 0.836735, 398, 63, a2, 111000
genPassword, m49, t100, w8, 1996, 40, 941, 0.836735, 398, 63, a2, 111011
genPassword, m49, t100, w8, 3980, 43, 739, 0.789474, 398, 63, a5, 100100
genPassword, m49, t100, w2, 7404, 318, 5560, 0.836735, 398, 63, a3, 011010
genPassword, m49, t100, w8, 2249, 285, 924, 0.836735, 398, 63, a2, 011010
genPassword, m49, t100, w2, 7383, 319, 5536, 0.836735, 398, 63, a5, 010010
genPassword, m49, t100, w8, 4408, 266, 955, 1.078947, 398, 63, a3, 011100
genPassword, m49, t100, w8, 4437, 286, 943, 1.078947, 398, 63, a2, 000100
genPassword, m49, t100, w2, 7597, 320, 5521, 1.078947, 398, 63, a2, 100111
genPassword, m49, t100, w4, 5664, 300, 2039, 1.078947, 398, 63, a3, 010100
genPassword, m49, t100, w8, 1994, 38, 908, 0.836735, 398, 63, a2, 100010
genPassword, m49, t100, w4, 3728, 97, 2301, 1.078947, 398, 63, a4, 101110
genPassword, m49, t100, w4, 5262, 296, 2049, 0.836735, 398, 63, a5, 010001
genPassword, m49, t100, w4, 4932, 100, 1715, 0.789474, 398, 63, a5, 101101
genPassword, m49, t100, w2, 7393, 316, 5522, 0.836735, 398, 63, a2, 011010
genPassword, m49, t100, w2, 7676, 317, 5512, 1.078947, 398, 63, a4, 010110
genPassword, m49, t100, w2, 9245, 316, 5555, 1.078947, 398, 63, a3, 110100
genPassword, m49, t100, w2, 7706, 313, 5521, 1.078947, 398, 63, a3, 010110
genPassword, m49, t100, w8, 7480, 259, 4028, 1.078947, 398, 63, a4, 010100
genPassword, m49, t100, w8, 4214, 296, 741, 0.789474, 398, 63, a5, 011100
genPassword, m49, t100, w2, 9120, 316, 5528, 1.078947, 398, 63, a2, 001101
genPassword, m49, t100, w4, 5344, 293, 2055, 0.836735, 398, 63, a5, 001001
genPassword, m49, t100, w8, 2044, 46, 940, 0.836735, 398, 63, a5, 111010
genPassword, m49, t100, w2, 8960, 312, 5543, 0.836735, 398, 63, a3, 101000
genPassword, m49, t100, w8, 4164, 260, 917, 1.078947, 398, 63, a3, 010101
genPassword, m49, t100, w8, 4189, 286, 919, 0.836735, 398, 63, a3, 001001
genPassword, m49, t100, w2, 8950, 314, 5552, 0.836735, 398, 63, a4, 110000
genPassword, m49, t100, w2, 7463, 316, 5407, 1.078947, 398, 63, a4, 111111
genPassword, m49, t100, w4, 5093, 309, 1628, 0.789474, 398, 63, a5, 011101
genPassword, m49, t100, w2, 8866, 306, 5580, 0.836735, 398, 63, a2, 000001
genPassword, m49, t100, w8, 2811, 43, 1497, 1.078947, 398, 63, a4, 101110
genPassword, m49, t100, w8, 3936, 39, 954, 0.836735, 398, 63, a5, 100000
genPassword, m49, t100, w4, 3467, 102, 2030, 1.078947, 398, 63, a3, 100110
genPassword, m49, t100, w2, 8927, 315, 5583, 0.836735, 398, 63, a4, 000000
genPassword, m49, t100, w2, 8094, 318, 4535, 0.789474, 398, 63, a5, 111101
genPassword, m49, t100, w4, 3249, 99, 2021, 1.108108, 398, 63, a2, 110111
genPassword, m49, t100, w4, 3178, 98, 2032, 0.836735, 398, 63, a3, 101010
genPassword, m49, t100, w4, 5166, 98, 2057, 0.836735, 398, 63, a5, 101001
genPassword, m49, t100, w2, 8922, 320, 5540, 0.836735, 398, 63, a2, 111000
genPassword, m49, t100, w4, 5144, 97, 2031, 0.836735, 398, 63, a3, 110001
genPassword, m49, t100, w2, 6570, 321, 4533, 0.789474, 398, 63, a5, 110111
genPassword, m49, t100, w8, 4256, 276, 957, 1.078947, 398, 63, a3, 000101
genPassword, m49, t100, w8, 4151, 38, 927, 1.078947, 398, 63, a2, 100100
genPassword, m49, t100, w4, 7264, 295, 3837, 1.078947, 398, 63, a4, 000101
genPassword, m49, t100, w2, 6581, 317, 4541, 0.789474, 398, 63, a5, 001111
genPassword, m49, t100, w2, 8880, 319, 5519, 0.836735, 398, 63, a3, 111001
genPassword, m49, t100, w4, 3809, 297, 2343, 1.078947, 398, 63, a4, 001111
genPassword, m49, t100, w8, 2300, 283, 757, 0.789474, 398, 63, a5, 010110
genPassword, m49, t100, w4, 3187, 99, 2029, 0.836735, 398, 63, a3, 100010
genPassword, m49, t100, w8, 2055, 40, 956, 0.836735, 398, 63, a3, 101010
genPassword, m49, t100, w2, 9120, 316, 5528, 1.078947, 398, 63, a3, 000101
genPassword, m49, t100, w2, 7534, 314, 5479, 1.078947, 398, 63, a3, 011111
genPassword, m49, t100, w4, 5384, 298, 2035, 0.836735, 398, 63, a2, 010001
genPassword, m49, t100, w4, 3211, 100, 1728, 0.789474, 398, 63, a5, 111110
genPassword, m49, t100, w4, 3352, 291, 2007, 0.836735, 398, 63, a3, 000010
genPassword, m49, t100, w4, 3413, 283, 2015, 1.078947, 398, 63, a3, 011111
genPassword, m49, t100, w4, 5201, 101, 2023, 1.078947, 398, 63, a3, 101101
genPassword, m49, t100, w4, 5308, 291, 1689, 0.789474, 398, 63, a5, 010100
genPassword, m49, t100, w8, 2118, 39, 775, 0.789474, 398, 63, a5, 110110
genPassword, m49, t100, w4, 5216, 302, 1912, 0.836735, 398, 63, a4, 011000
genPassword, m49, t100, w2, 7416, 311, 5381, 1.078947, 398, 63, a4, 001111
genPassword, m49, t100, w8, 2311, 280, 948, 1.051282, 398, 63, a3, 011111
genPassword, m49, t100, w2, 8160, 324, 4535, 0.789474, 398, 63, a5, 100101
genPassword, m49, t100, w2, 9259, 314, 5539, 1.078947, 398, 63, a3, 100100
genPassword, m49, t100, w8, 4235, 38, 1003, 1.078947, 398, 63, a3, 101100
genPassword, m49, t100, w2, 6633, 317, 4598, 0.789474, 398, 63, a5, 010111
genPassword, m49, t100, w2, 9108, 321, 5594, 1.078947, 398, 63, a2, 100101
genPassword, m49, t100, w2, 7426, 315, 5558, 0.836735, 398, 63, a5, 000011
genPassword, m49, t100, w8, 2070, 40, 953, 1.078947, 398, 63, a2, 111111
genPassword, m49, t100, w4, 5139, 96, 2064, 0.836735, 398, 63, a5, 110001
genPassword, m49, t100, w4, 3351, 296, 2021, 0.836735, 398, 63, a3, 000011
genPassword, m49, t100, w8, 1882, 37, 742, 0.810811, 398, 63, a5, 110111
genPassword, m49, t100, w8, 2294, 44, 963, 1.078947, 398, 63, a3, 110110
genPassword, m49, t100, w8, 3973, 39, 965, 0.836735, 398, 63, a3, 100000
genPassword, m49, t100, w8, 4170, 228, 941, 1.078947, 398, 63, a2, 010101
genPassword, m49, t100, w4, 5147, 97, 2040, 0.836735, 398, 63, a5, 100001
genPassword, m49, t100, w2, 8193, 327, 4497, 0.789474, 398, 63, a5, 010100
genPassword, m49, t100, w2, 7577, 319, 5507, 1.078947, 398, 63, a3, 110111
genPassword, m49, t100, w8, 4165, 273, 958, 0.836735, 398, 63, a2, 000000
genPassword, m49, t100, w2, 8845, 321, 5485, 0.836735, 398, 63, a4, 110001
genPassword, m49, t100, w8, 2198, 278, 883, 0.836735, 398, 63, a5, 011011
genPassword, m49, t100, w8, 4205, 291, 938, 1.078947, 398, 63, a2, 000101
genPassword, m49, t100, w2, 8931, 308, 5530, 0.836735, 398, 63, a2, 101001
genPassword, m49, t100, w2, 8880, 316, 5516, 0.836735, 398, 63, a2, 111001
genPassword, m49, t100, w8, 2207, 258, 912, 0.836735, 398, 63, a3, 010010
genPassword, m49, t100, w4, 3141, 310, 1703, 0.789474, 398, 63, a5, 010111
genPassword, m49, t100, w4, 5177, 99, 2059, 0.836735, 398, 63, a5, 100000
genPassword, m49, t100, w4, 5015, 305, 1639, 0.789474, 398, 63, a5, 010101
genPassword, m49, t100, w4, 3433, 99, 2036, 1.078947, 398, 63, a3, 111110
genPassword, m49, t100, w2, 6631, 317, 4537, 0.789474, 398, 63, a5, 111111
genPassword, m49, t100, w8, 4046, 282, 884, 0.836735, 398, 63, a4, 001001
genPassword, m49, t100, w2, 8975, 323, 5420, 1.078947, 398, 63, a4, 101101
genPassword, m49, t100, w4, 5287, 98, 2048, 1.078947, 398, 63, a2, 111101
genPassword, m49, t100, w2, 9239, 317, 5510, 1.078947, 398, 63, a2, 000100
genPassword, m49, t100, w4, 5286, 299, 2031, 0.836735, 398, 63, a3, 000000
genPassword, m49, t100, w4, 2908, 101, 1692, 0.789474, 398, 63, a5, 100111
genPassword, m49, t100, w8, 2143, 287, 734, 0.789474, 398, 63, a5, 010111
genPassword, m49, t100, w8, 2080, 41, 939, 1.078947, 398, 63, a3, 110111
genPassword, m49, t100, w8, 2235, 38, 945, 1.078947, 398, 63, a2, 111110
genPassword, m49, t100, w2, 8062, 318, 4533, 0.789474, 398, 63, a5, 101101
genPassword, m49, t100, w8, 3961, 42, 739, 0.789474, 398, 63, a5, 111100
genPassword, m49, t100, w4, 5001, 99, 3859, 0.836735, 398, 63, a4, 100011
genPassword, m49, t100, w2, 7675, 315, 5526, 1.078947, 398, 63, a3, 110110
genPassword, m49, t100, w8, 2687, 41, 1549, 1.051282, 398, 63, a4, 101111
genPassword, m49, t100, w8, 4175, 257, 953, 0.836735, 398, 63, a2, 010001
genPassword, m49, t100, w8, 3959, 37, 957, 0.836735, 398, 63, a5, 110000
genPassword, m49, t100, w8, 1996, 37, 933, 0.836735, 398, 63, a5, 100010
genPassword, m49, t100, w4, 5180, 100, 2057, 0.836735, 398, 63, a3, 110000
genPassword, m49, t100, w8, 2055, 41, 746, 0.789474, 398, 63, a5, 101110
genPassword, m49, t100, w8, 2030, 37, 954, 0.836735, 398, 63, a5, 110010
genPassword, m49, t100, w4, 3415, 290, 1998, 1.078947, 398, 63, a3, 010111
genPassword, m49, t100, w2, 8841, 313, 5492, 0.836735, 398, 63, a2, 001001
genPassword, m49, t100, w4, 3168, 96, 2037, 0.836735, 398, 63, a5, 110010
genPassword, m49, t100, w2, 7434, 319, 5547, 0.836735, 398, 63, a3, 100011
genPassword, m49, t100, w8, 4224, 261, 953, 0.836735, 398, 63, a2, 001000
genPassword, m49, t100, w8, 4210, 289, 975, 0.836735, 398, 63, a2, 011001
genPassword, m49, t100, w4, 5574, 301, 2022, 1.078947, 398, 63, a2, 010100
genPassword, m49, t100, w8, 2274, 290, 960, 0.836735, 398, 63, a3, 010011
genPassword, m49, t100, w4, 3494, 98, 2040, 1.078947, 398, 63, a2, 101110
genPassword, m49, t100, w8, 2294, 261, 952, 1.078947, 398, 63, a2, 001111
genPassword, m49, t100, w2, 9137, 317, 5412, 1.078947, 398, 63, a4, 101100
genPassword, m49, t100, w8, 2110, 264, 728, 0.794872, 398, 63, a5, 000111
genPassword, m49, t100, w8, 2022, 40, 953, 0.836735, 398, 63, a2, 101011
genPassword, m49, t100, w2, 8931, 321, 5512, 0.836735, 398, 63, a2, 110001
genPassword, m49, t100, w2, 8865, 313, 5548, 0.836735, 398, 63, a5, 110000
genPassword, m49, t100, w2, 7650, 311, 5540, 1.078947, 398, 63, a2, 010110
genPassword, m49, t100, w4, 7135, 290, 3822, 0.836735, 398, 63, a4, 010000
genPassword, m49, t100, w8, 4170, 278, 934, 0.836735, 398, 63, a3, 011001
genPassword, m49, t100, w2, 8940, 320, 5521, 0.836735, 398, 63, a2, 010000
genPassword, m49, t100, w4, 3385, 281, 2048, 0.836735, 398, 63, a3, 001010
genPassword, m49, t100, w2, 6655, 318, 4574, 0.789474, 398, 63, a5, 100111
genPassword, m49, t100, w8, 4174, 266, 964, 0.836735, 398, 63, a5, 011001
genPassword, m49, t100, w4, 3372, 301, 2038, 0.836735, 398, 63, a5, 001010
genPassword, m49, t100, w2, 7417, 317, 5521, 0.836735, 398, 63, a3, 111011
genPassword, m49, t100, w8, 5314, 40, 3995, 1.078947, 398, 63, a4, 100110
genPassword, m49, t100, w8, 4209, 289, 734, 0.789474, 398, 63, a5, 000100
genPassword, m49, t100, w4, 5348, 296, 2032, 0.836735, 398, 63, a2, 011000
genPassword, m49, t100, w4, 5357, 295, 2039, 0.836735, 398, 63, a2, 010000
genPassword, m49, t100, w4, 5533, 100, 2031, 1.078947, 398, 63, a2, 111100
genPassword, m49, t100, w8, 3965, 248, 731, 0.789474, 398, 63, a5, 010101
genPassword, m49, t100, w4, 3166, 97, 1700, 0.789474, 398, 63, a5, 110110
genPassword, m49, t100, w4, 3494, 299, 2038, 1.078947, 398, 63, a2, 011111
genPassword, m49, t100, w8, 2250, 279, 936, 0.836735, 398, 63, a5, 010010
genPassword, m49, t100, w4, 4899, 103, 1625, 0.789474, 398, 63, a5, 111101
genPassword, m49, t100, w4, 3348, 301, 2031, 0.836735, 398, 63, a3, 010011
genPassword, m49, t100, w4, 3381, 306, 2022, 0.836735, 398, 63, a3, 011011
genPassword, m49, t100, w4, 3286, 291, 1962, 0.836735, 398, 63, a5, 010011
genPassword, m49, t100, w4, 5365, 298, 2016, 0.836735, 398, 63, a3, 010000
genPassword, m49, t100, w2, 7536, 311, 5503, 1.078947, 398, 63, a3, 000111
